scene_id,scene_col,scene_row,lat,lon,class_id,class_name,conf,box_w_px,box_h_px,chip_row_off,chip_col_off
cbe4ad26fe73f118t,13514.344757080078,12838.028381347656,43.615131495122654,-4.675869509963302,0,cooperative,0.68477,9.5,9.7,12672,13248
cbe4ad26fe73f118t,8893.256301879883,13465.010955810547,43.548894338406676,-5.246080231089898,0,cooperative,0.66096,7.8,8.0,13248,8640
cbe4ad26fe73f118t,16914.19432067871,13339.786262512207,43.575363382573094,-4.253706226729206,0,cooperative,0.62541,10.4,10.3,13248,16704
cbe4ad26fe73f118t,16975.07339477539,13607.2197265625,43.55137126609784,-4.245672008462741,0,cooperative,0.59941,8.4,8.4,13248,16704
cbe4ad26fe73f118t,7904.761962890625,12716.712219238281,43.613746070311166,-5.370990229673557,0,cooperative,0.59007,9.0,9.2,12096,7488
cbe4ad26fe73f118t,15717.391235351562,13083.525695800781,43.596709337151566,-4.402422214213401,0,cooperative,0.57851,9.8,9.7,12672,15552
cbe4ad26fe73f118t,6714.161285400391,13257.801452636719,43.56191844190396,-5.516370215713096,0,cooperative,0.5781,7.8,7.9,12672,6336
cbe4ad26fe73f118t,13863.32080078125,14962.410888671875,43.42454967038867,-4.627489630132336,0,cooperative,0.57751,8.8,9.0,14400,13248
cbe4ad26fe73f118t,6351.1588134765625,12938.985656738281,43.589598691867685,-5.5624895832927175,0,cooperative,0.57651,8.8,8.9,12672,5760
cbe4ad26fe73f118t,12884.618209838867,12592.94467163086,43.636018245182285,-4.754517497453719,0,cooperative,0.55383,9.3,9.1,12096,12672
cbe4ad26fe73f118t,15881.191162109375,13879.526622772217,43.525303773595446,-4.3804972916546925,0,cooperative,0.54501,9.7,9.2,13824,15552
cbe4ad26fe73f118t,19455.141357421875,9148.337860107422,43.95572292326078,-3.944985567316468,1,dark,0.53274,9.5,9.7,8640,19008
cbe4ad26fe73f118t,6920.4688720703125,12766.23348236084,43.60669732507849,-5.4926743442523565,0,cooperative,0.5327,8.9,9.3,12672,6336
cbe4ad26fe73f118t,12366.707824707031,12113.696472167969,43.678144933605836,-4.819995297664632,0,cooperative,0.53038,8.1,8.2,11520,12096
cbe4ad26fe73f118t,13799.569702148438,14186.898376464844,43.49423877720929,-4.63724514441585,0,cooperative,0.52859,8.2,7.9,13824,13248
cbe4ad26fe73f118t,13248.211669921875,12609.805236816406,43.6351836104172,-4.709419011458659,0,cooperative,0.51423,9.1,9.7,12096,12672
cbe4ad26fe73f118t,5835.814323425293,13084.784851074219,43.575036306616965,-5.625692641443578,0,cooperative,0.49698,9.9,10.1,12672,5760
cbe4ad26fe73f118t,20889.249404907227,13474.455947875977,43.567577216605955,-3.7613068628397786,0,cooperative,0.49231,9.5,9.4,13248,20736
cbe4ad26fe73f118t,20399.11880493164,12559.554595947266,43.649527366062976,-3.8231176027457754,0,cooperative,0.48124,8.5,8.4,12096,20160
cbe4ad26fe73f118t,7834.798004150391,12765.160217285156,43.60920742239062,-5.379481264786541,0,cooperative,0.47645,8.0,8.2,12672,7488
cbe4ad26fe73f118t,7487.7391357421875,10501.184814453125,43.811968982212434,-5.430671627388425,0,cooperative,0.45971,8.6,8.8,10368,6912
cbe4ad26fe73f118t,13270.745162963867,12682.033081054688,43.628724770337826,-4.706442753414438,0,cooperative,0.45454,9.0,9.2,12096,13248
cbe4ad26fe73f118t,19373.97772216797,12891.872512817383,43.61862336024431,-3.949748462952109,0,cooperative,0.44812,8.9,8.6,12672,19008
cbe4ad26fe73f118t,7901.105377197266,12856.386993408203,43.60117096321721,-5.370949101792786,0,cooperative,0.42824,8.9,8.6,12672,7488
cbe4ad26fe73f118t,12824.861892700195,12709.773071289062,43.62538996748385,-4.761614956554727,0,cooperative,0.42141,10.0,10.7,12096,12672
cbe4ad26fe73f118t,6584.77702331543,12926.446655273438,43.59137140908617,-5.533625318426277,0,cooperative,0.41921,8.2,8.2,12672,6336
cbe4ad26fe73f118t,20280.61329650879,13201.950561523438,43.59158476677036,-3.837008068577073,0,cooperative,0.41389,8.7,8.9,12672,20160
cbe4ad26fe73f118t,15665.953842163086,13139.787292480469,43.59156664810083,-4.4086748348677585,1,dark,0.41246,9.5,9.7,12672,15552
cbe4ad26fe73f118t,13015.925689697266,13045.257568359375,43.595558867248805,-4.737073877241473,0,cooperative,0.40976,9.9,10.4,12672,12672
cbe4ad26fe73f118t,26293.06460571289,7644.844573974609,44.094959261340705,-3.092953859155771,0,cooperative,0.4072,10.3,10.0,7488,25920
cbe4ad26fe73f118t,7815.324768066406,9888.337203979492,43.867958951261556,-5.392179590572483,0,cooperative,0.38105,10.8,10.4,9792,7488
cbe4ad26fe73f118t,11338.887329101562,12119.389625549316,43.675531786315354,-4.9474187401374605,1,dark,0.38053,13.2,13.3,12096,10944
cbe4ad26fe73f118t,3098.843505859375,12573.802429199219,43.6127014770558,-5.966491618474007,1,dark,0.37825,12.1,11.6,12096,2880
