scene_id,scene_col,scene_row,lat,lon,class_id,class_name,conf,box_w_px,box_h_px,chip_row_off,chip_col_off
b1844cde847a3942v,8550.952209472656,9260.586242675781,6.340696175753037,3.5652767748054943,0,cooperative,0.67241,8.1,8.2,9216,8064
b1844cde847a3942v,8203.170776367188,9120.990509033203,6.353357064057681,3.5338459090227903,0,cooperative,0.65604,8.4,8.7,8640,8064
b1844cde847a3942v,14128.854248046875,10045.235809326172,6.268932548294334,4.069414381631891,0,cooperative,0.64753,10.1,10.6,9792,13824
b1844cde847a3942v,5934.6756591796875,9421.262725830078,6.326365211386658,3.328719308387729,0,cooperative,0.64089,8.9,9.1,9216,5760
b1844cde847a3942v,6336.807312011719,8997.279174804688,6.364694574891137,3.3651041323036415,0,cooperative,0.6138,9.4,9.8,8640,5760
b1844cde847a3942v,13570.128723144531,9923.642456054688,6.280030986522306,4.018932895400093,0,cooperative,0.59263,10.8,11.1,9792,13248
b1844cde847a3942v,14508.701705932617,11294.532836914062,6.155867968181516,4.103512696279847,0,cooperative,0.58771,11.1,10.7,10944,14400
b1844cde847a3942v,5919.512405395508,9241.55746269226,6.342622321182052,3.327358596683655,0,cooperative,0.57646,8.9,9.3,9216,5760
b1844cde847a3942v,24450.046867370605,18489.00315475464,5.502815992073372,4.999415999953593,0,cooperative,0.5655,9.6,9.7,18432,24192
b1844cde847a3942v,11997.99658203125,9118.032165527344,6.353156988260383,3.8769443229388068,0,cooperative,0.55299,9.0,8.7,8640,11520
b1844cde847a3942v,11351.740600585938,11258.056457519531,6.15968095858279,3.818215757087819,0,cooperative,0.54965,9.7,9.9,10944,10944
b1844cde847a3942v,5458.146789550781,9900.106094360352,6.283074004192045,3.2856111527643126,0,cooperative,0.54773,8.9,8.7,9792,5184
b1844cde847a3942v,12434.358673095703,8927.194946289062,6.3703499223521,3.9164254955361417,0,cooperative,0.54074,11.7,11.1,8640,12096
b1844cde847a3942v,9217.445556640625,9599.32827758789,6.309985500438696,3.625498923044741,0,cooperative,0.5244,9.8,9.3,9216,8640
b1844cde847a3942v,10528.65901184082,11977.362213134766,6.094724977783471,3.7437377179973494,0,cooperative,0.51906,10.3,10.5,11520,10368
b1844cde847a3942v,4785.376647949219,9619.789611816406,6.308461523599774,3.2247995904388937,0,cooperative,0.51704,7.8,7.6,9216,4608
b1844cde847a3942v,4587.3406982421875,10050.727172851562,6.269485620058958,3.2068796186357673,0,cooperative,0.51515,15.4,15.4,9792,4032
b1844cde847a3942v,25105.29571533203,19518.64044189453,5.4095291831716725,5.058217587160569,0,cooperative,0.4978,10.3,10.5,19008,24768
b1844cde847a3942v,22883.483276367188,18100.221130371094,5.538425851990789,4.858175568731119,0,cooperative,0.49581,11.1,11.1,17856,22464
b1844cde847a3942v,6014.266571044922,9205.143798828125,6.345910837543525,3.3359279957356245,0,cooperative,0.49413,18.3,17.4,8640,5760
b1844cde847a3942v,4542.894805908203,10154.532104492188,6.2600968144667934,3.2028579067691214,0,cooperative,0.48771,18.4,18.1,9792,4032
b1844cde847a3942v,6246.3765869140625,9069.343566894531,6.3581813283907005,3.3569229527280386,0,cooperative,0.48104,8.8,8.8,8640,5760
b1844cde847a3942v,7163.8326416015625,8987.716430664062,6.3655013530399565,3.4398835387904363,0,cooperative,0.47971,13.7,13.6,8640,6912
b1844cde847a3942v,4448.7916259765625,10018.788116455078,6.272379676208586,3.194355295809682,0,cooperative,0.47904,16.0,16.1,9792,4032
b1844cde847a3942v,6792.923889160156,9506.365295410156,6.318611971834517,3.4063096940399045,0,cooperative,0.47787,16.9,16.9,9216,6336
b1844cde847a3942v,16313.985656738281,10528.567184448242,6.224779964402253,4.266813430829017,0,cooperative,0.47663,9.6,9.5,10368,16128
b1844cde847a3942v,6701.085693359375,9321.316207885742,6.335357912766484,3.3980193350247965,0,cooperative,0.4745,17.6,17.3,9216,6336
b1844cde847a3942v,3787.35595703125,9184.051391601562,6.347910319600822,3.1345778872924432,0,cooperative,0.473,10.5,10.4,8640,3456
b1844cde847a3942v,6417.926399230957,9174.2607421875,6.348679572915947,3.3724273393967006,0,cooperative,0.4716,15.5,15.0,8640,6336
b1844cde847a3942v,6391.20975112915,9467.960876464844,6.322113138581767,3.369992793357431,0,cooperative,0.46787,11.8,12.2,9216,6336
b1844cde847a3942v,4798.538116455078,9703.443908691406,6.300893518030072,3.2259862508312867,0,cooperative,0.46739,19.3,18.7,9216,4608
b1844cde847a3942v,4738.511032104492,10035.908187866211,6.270820599174945,3.2205465757774854,0,cooperative,0.46695,16.9,16.3,9792,4608
b1844cde847a3942v,4756.56591796875,9847.297241210938,6.2878819549417555,3.222186044198589,0,cooperative,0.46694,18.6,16.9,9216,4608
b1844cde847a3942v,4708.03621673584,10005.69497680664,6.273554887521405,3.217792660660434,0,cooperative,0.4669,8.6,8.7,9792,4608
b1844cde847a3942v,5892.366485595703,8988.739196777344,6.365493943632886,3.3249185240015984,0,cooperative,0.46143,15.0,14.8,8640,5760
b1844cde847a3942v,6026.811950683594,8975.879272460938,6.366649467626013,3.3370758033990215,0,cooperative,0.45927,14.4,14.7,8640,5760
b1844cde847a3942v,4639.142694473267,9711.378356933594,6.300181798068431,3.211575126227273,0,cooperative,0.44937,18.2,17.9,9216,4608
b1844cde847a3942v,4949.349914550781,9845.755798339844,6.2880136986023585,3.23961513220201,0,cooperative,0.44657,16.2,16.1,9216,4608
b1844cde847a3942v,5540.138275146484,9242.070556640625,6.3425964330885884,3.2930571131581785,0,cooperative,0.43835,14.0,13.9,8640,5184
b1844cde847a3942v,9922.88052368164,12024.334594726562,6.090548773594791,3.6889894302375397,0,cooperative,0.43776,9.3,9.3,11520,9792
b1844cde847a3942v,6315.814392089844,9279.73705291748,6.339144720238521,3.363188056963415,0,cooperative,0.43703,18.4,18.2,9216,5760
b1844cde847a3942v,6439.215805053711,9384.454147338867,6.329664064831993,3.374338540116052,0,cooperative,0.43646,17.4,17.2,9216,6336
b1844cde847a3942v,5828.990936279297,8698.732643127441,6.391731657404651,3.3192043499498105,0,cooperative,0.43614,8.8,8.7,8640,5760
b1844cde847a3942v,6680.008209228516,9212.185668945312,6.345231306484296,3.3961211731772765,0,cooperative,0.43591,14.3,14.2,8640,6336
b1844cde847a3942v,6534.633239746094,9250.218315124512,6.341800754491169,3.3829744690815153,0,cooperative,0.43541,18.0,17.5,9216,6336
b1844cde847a3942v,4766.706268310547,10551.766876220703,6.224154072822234,3.2230757820097558,0,cooperative,0.43416,10.5,10.1,10368,4608
b1844cde847a3942v,6106.479248046875,8883.34521484375,6.375015375106201,3.3442848856550627,0,cooperative,0.43301,15.8,15.3,8640,5760
b1844cde847a3942v,4345.1820068359375,9723.978759765625,6.2990520429840995,3.1849979341563865,0,cooperative,0.43298,14.4,14.7,9216,4032
